縣市別代碼,行政區,地點,地址,X,Y
63000,63000030,7-11鑫富民,忠孝東路4段181巷40弄22號,121.5497603,25.04388858
63000,63000030,7-11統合,忠孝東路4段181巷7弄11之1號,121.5513402,25.04218995
63000,63000030,7-11統家,忠孝東路4段216巷27弄1號,121.5531997,25.03995424
63000,63000030,7-11仕吉,忠孝東路4段223巷42號,121.55311,25.04354286
63000,63000030,7-11錢忠,忠孝東路4段26巷5號,121.5445202,25.04123084
63000,63000030,7-11敦維,東豐街43號,121.5466297,25.03613083
63000,63000030,7-11黎元,臥龍街188巷1號,121.550848,25.01800861
63000,63000030,7-11麟光,臥龍街252號,121.5570624,25.01836215
63000,63000030,7-11大安臥龍,臥龍街291-2號291-3號,121.5583475,25.01727461
63000,63000030,7-11金華,金華街140號,121.5283812,25.02983331
63000,63000030,7-11東門,信義路2段198巷6號,121.5303312,25.03305271
63000,63000030,7-11信中,信義路3段101號,121.5387424,25.03368981
63000,63000030,7-11信義,信義路4段265巷12弄1號,121.5543556,25.03430231
63000,63000030,7-11科建,建國南路1段28號,121.5362299,25.04427975
63000,63000030,7-11龍延,師大路59巷13號,121.5293122,25.02398705
63000,63000030,7-11新泰順,泰順街13號,121.5315398,25.02513706
63000,63000030,7-11鑫泰,泰順街60巷9號,121.5305638,25.02248271
63000,63000030,7-11長星,基隆路3段85號,121.5449472,25.01741394
63000,63000030,7-11臨通,通安街64號,121.5531894,25.03075578
63000,63000030,7-11光忠,復興南路1段107巷5弄1號,121.54443,25.0437227
63000,63000030,7-11仁愛醫,復興南路1段253巷52號,121.5456699,25.03672236
63000,63000030,7-11合旺,復興南路2段151巷41號,121.5453461,25.02845622
63000,63000030,7-11科興,復興南路2段271巷2號,121.5438909,25.02569081
63000,63000030,7-11建安,敦化南路1段187巷29號,121.5506733,25.04266744
63000,63000030,7-11敦頂,敦化南路1段190巷10號,121.5479504,25.0425193
63000,63000030,7-11龍普,敦化南路1段233巷25號,121.5505697,25.04049794
63000,63000030,7-11誠安,敦化南路1段247巷12號,121.5499613,25.03886332
63000,63000030,7-11敦禾,敦化南路2段265巷6號,121.5495391,25.02536235
63000,63000030,7-11樂隆,敦化南路2段331巷14號,121.5498886,25.02256186
63000,63000030,7-11大敦,敦化南路2段63巷7號,121.5494816,25.03109015
63000,63000030,7-11新東帝,敦化南路2段99號,121.5491833,25.02880906
63000,63000030,7-11愛國,愛國東路75號,121.5272809,25.03170269
63000,63000030,7-11瑞安,瑞安街182號,121.5410161,25.02855183
63000,63000030,7-11樂和,樂利路29號,121.5515502,25.02739607
63000,63000030,7-11濟南,濟南路3段12號,121.533889,25.04010914
63000,63000030,7-11大台,羅斯福路3段333巷18號,121.5325802,25.01760305
63000,63000030,7-11卓聯,羅斯福路4段1號,121.5337006,25.01698107
63000,63000030,全家明曜店,仁愛路4段151巷34號,121.5516535,25.04054226
63000,63000030,全家國泰店,仁愛路4段266巷15弄10號,121.5535503,25.03654831
63000,63000030,全家忠愛店,仁愛路4段27巷43號,121.5453078,25.04105557
63000,63000030,全家吉泰店,仁愛路4段300巷11之1號,121.5546152,25.03697179
63000,63000030,全家通昌店,文昌街142號,121.553187,25.03248765
63000,63000030,全家華視店,光復南路116巷26號,121.5564263,25.04297862
63000,63000030,全家安富店,安和路1段49巷10號,121.5516344,25.03842176
63000,63000030,全家樂和店,安和路2段169號,121.5501079,25.02818595
63000,63000030,全家安居店,安居街76號,121.553297,25.01969083
63000,63000030,全家辛亥店,辛亥路2段171巷3號,121.5411871,25.02192342
63000,63000030,全家台師店,和平東路1段162號,121.5275706,25.02645526
63000,63000030,全家正興店,忠孝東路3段248巷6號,121.5412038,25.04123682
63000,63000030,全家龍普店,忠孝東路4段170巷6弄2號,121.5505991,25.04074893
63000,63000030,全家安勝店,忠孝東路4段181巷6號,121.5507007,25.04181975
63000,63000030,全家統領店,忠孝東路4段181巷7弄21號,121.5516801,25.0421951
63000,63000030,全家信美店,信義路3段134巷2號,121.5393675,25.03300437
63000,63000030,全家義安店,信義路4段88號,121.5475027,25.03302589
63000,63000030,全家泰順店,泰順街20號,121.5314041,25.02531263
63000,63000030,全家通和店,通安街77號,121.5532942,25.03035653
63000,63000030,全家新敦民店,敦化南路1段161巷7號,121.5497614,25.04362045
63000,63000030,全家忠孝店,敦化南路1段190巷7號,121.5481996,25.04269331
63000,63000030,全家新遠企店,敦化南路2段261號,121.5491214,25.02558166
63000,63000030,全家敦鼎店,敦化南路2段77號,121.5493175,25.0301886
63000,63000030,全家大森店,新生南路1段165巷35號,121.5360125,25.03423605
63000,63000030,全家潮州店,潮州街80號,121.5243441,25.02913335
63000,63000030,全家臨江店,臨江街2巷2號,121.5569264,25.02937918
63000,63000030,全家台大楓林店,羅斯福路4段1號,121.5337006,25.01698107
63000,63000030,萊爾富北市居安店,安居街15號,121.5550414,25.02094641
63000,63000030,萊爾富北市安華店,延吉街131巷43號,121.5558439,25.04296295
63000,63000030,萊爾富北市安建店,建國南路1段337號,121.5382062,25.03447845
63000,63000030,萊爾富大安臨江店,臨江街36號,121.5563626,25.02960726
63000,63000030,萊爾富大安溫州店,羅斯福路3段283巷11號,121.5315771,25.01901914
63000,63000030,OK台北金華店,金華街241-1號,121.5304615,25.02983611
63000,63000030,美廉社四維店,四維路45號,121.5481699,25.03480014
63000,63000030,美廉社北市和平店,和平東路3段308巷15弄1號,121.5562133,25.0200006
63000,63000030,美廉社大安忠孝東店,忠孝東路3段217巷2弄4號,121.5399596,25.04224557
63000,63000030,美廉社大安樂業店,樂業街141號,121.5533809,25.0199151
63000,63000030,星巴克仁愛國泰,仁愛路4段304號,121.5545406,25.03735397
63000,63000030,星巴克華視,光復南路180巷14號,121.5568968,25.04253065
63000,63000030,星巴克辛亥,辛亥路2段175號,121.541245,25.02168907
63000,63000030,星巴克師大和平,和平東路1段129-1號,121.5296582,25.02671718
63000,63000030,星巴克長興,基隆路3段85號,121.5449472,25.01741394
63000,63000030,星巴克敦和,敦化南路2段263號,121.5491212,25.02551719
63000,63000030,路易莎仁愛敦化店,仁愛路4段122巷4號,121.5502224,25.03694941
63000,63000030,路易莎仁愛明曜門市,仁愛路4段151巷25號,121.5518556,25.03955247
63000,63000030,路易莎國泰門市,仁愛路4段300巷13-2號,121.5545163,25.03676615
63000,63000030,路易莎遠企四維門市,四維路170巷2號,121.5479142,25.0281025
63000,63000030,路易莎和平麟光門市,和平東路3段310號,121.5565514,25.02028023
63000,63000030,路易莎忠孝延吉店,延吉街137巷4號,121.5546918,25.04192586
63000,63000030,路易莎忠孝店,忠孝東路3段217巷4弄2號,121.5398683,25.04274758
63000,63000030,路易莎瑞安店,建國南路2段151巷40號,121.5394631,25.02865318
63000,63000030,路易莎台科醫揚門市,基隆路3段155巷57號,121.5439164,25.01449586
63000,63000030,路易莎通化門市,通化街1號,121.5543608,25.03223115
63000,63000030,路易莎敦南店,敦化南路2段81巷45弄21號,121.5503532,25.03054003
63000,63000030,路易莎建國店,瑞安街151號,121.5394893,25.02648088
63000,63000030,丹堤濟南店,濟南路3段25號,121.5346379,25.04025981
63000,63000030,怡客信義店,信義路4段265巷10號,121.5542317,25.03392991
63000,63000030,cama caf'e仁愛明曜店,仁愛路4段151巷23號,121.5518547,25.03935208
63000,63000030,cama caf'e台北師大店,師大路11號,121.5285507,25.02570634
63000,63000030,cama caf'e台大新生南店,新生南路3段76巷1號,121.533511,25.0190908
63000,63000030,彼得好大巨蛋國館門市,光復南路180巷9號,121.5567949,25.04223428
63000,63000040,林安泰古厝民俗文物館,濱江街5號,121.5303644,25.071748
63000,63000040,實踐大學周邊人行道,大直街70號,121.5462342,25.08358653
63000,63000040,第一殯儀館(除吸菸區外禁止吸菸),民權東路2段145號,121.5363803,25.06260134
63000,63000040,長安國小周邊人行道,吉林路15號,121.5301833,25.04975927
63000,63000040,中山運動中心戶外區域,中山北路2段44巷2號,121.5215626,25.05484288
63000,63000040,大同大學周邊人行道,中山北路3段40號,121.5222096,25.06684013
63000,63000040,五常國小周邊人行道,五常街16號,121.5422128,25.06419611
63000,63000040,臺北市立圖書館大直分館周邊人行道,大直街25號,121.5466135,25.08185584
63000,63000040,中山女高,長安東路2段141號,121.5371613,25.04853158
63000,63000040,大直高中周邊人行道,北安路420號,121.54285,25.07943202
63000,63000040,大同高中周邊人行道,長春路167號,121.5351084,25.05498628
63000,63000040,長安國中周邊人行道,松江路70巷11號,121.5319246,25.04941324
63000,63000040,北安國中周邊人行道,明水路325號,121.5416244,25.0777879
63000,63000040,濱江國中周邊人行道,樂群2路262號,121.5607163,25.0795975
63000,63000040,五常國中周邊人行道,復興北路430巷1號,121.543092,25.06348986
63000,63000040,新興國中周邊人行道,林森北路511號,121.5257884,25.0620636
63000,63000040,中山國小周邊人行道,民權東路1段69號,121.5263146,25.06291418
63000,63000040,中正國小周邊人行道,龍江路62號,121.5402637,25.05062224
63000,63000040,濱江國小周邊人行道,樂群二路266巷99號,121.5616838,25.07731261
63000,63000040,大直國小周邊人行道,大直街2號,121.5464326,25.08049438
63000,63000040,大佳國小周邊人行道,濱江街107號,121.5359539,25.07330346
63000,63000040,吉林國小周邊人行道,長春路116號,121.5296309,25.05471748
63000,63000040,懷生國小周邊人行道,安東街16巷2號,121.5417447,25.04527708
63000,63000040,永安國小周邊人行道,明水路397巷19弄1號,121.5493916,25.07873552
63000,63000040,長春國小周邊人行道,長春路165號,121.5338829,25.05494786
63000,63000040,中興高中周邊人行道,朱崙街42號,121.5419369,25.04989142
63000,63000040,大同高中周邊人行道,中山北路3段40號,121.5222096,25.06684013
63000,63000040,中山地政事務所周邊戶外區域,松江路357巷1號,121.5341704,25.06353171
63000,63000040,國立臺北大學臺北校區周邊人行道及機車停車場,民生東路3段67號,121.5422792,25.05804925
63000,63000040,臺北市私立五常幼兒園緊臨人行道,龍江路377巷24號1樓,121.5424558,25.06488283
63000,63000040,臺北市私立國際蒙特梭利幼兒園緊臨人行道,樂群二路128號1樓,121.5557769,25.07983404
63000,63000040,臺北市私立蒙特梭利花園幼兒園緊臨人行道,明水路397巷7弄2號及2之1號1樓,121.5482768,25.07897415
63000,63000040,臺北市私立大智幼兒園緊臨人行道,明水路397巷7弄24號1樓,121.548714,25.07805978
63000,63000040,臺北市國防部大直非營利幼兒園（委託財團法人中華民國唐氏症基金會辦理）緊臨人行道,崇實路127號,121.5449495,25.08340194
63000,63000040,臺北市立育航幼兒園緊臨騎樓及人行道,長春路256號,121.5386481,25.05483718
63000,63000040,7-11江陵,一江街23號,121.5316511,25.05283979
63000,63000040,7-11東崙,八德路2段282號,121.5416975,25.04690415
63000,63000040,7-11潤泰,八德路2段314號,121.5428358,25.04717982
63000,63000040,7-11崑崙,中山北路1段105巷13號,121.5233085,25.05079509
63000,63000040,7-11晶鑽,中山北路2段39巷8號1樓,121.5235479,25.0539289
63000,63000040,7-11長中,中山北路2段40-1號,121.5224715,25.05453909
63000,63000040,7-11長城,中山北路2段56號1樓,121.5225541,25.05643519
63000,63000040,7-11國賓,中山北路2段71號,121.5230527,25.05728556
63000,63000040,7-11撫順,中山北路3段23-6號,121.522608,25.06485386
63000,63000040,7-11麥田,中山北路3段47號,121.5225956,25.06653298
63000,63000040,7-11民美,中山北路3段57號,121.523064,25.06827988
63000,63000040,7-11原新,中原街82、84號1樓,121.5288244,25.05928702
63000,63000040,7-11中山天津,天津街48號,121.5228909,25.04997023
63000,63000040,7-11天津,天津街65號,121.5235477,25.05171031
63000,63000040,7-11欣旺,北安路604號,121.5489305,25.08195924
63000,63000040,7-11林森北,民生東路1段29號,121.525124,25.05819682
63000,63000040,7-11林北,民生東路1段46-1號1樓,121.5246039,25.05793177
63000,63000040,7-11中福,民生東路2段113號,121.5315562,25.0581063
63000,63000040,7-11新西華,民生東路3段31號,121.5390859,25.05804768
63000,63000040,7-11金鑽,民權西路56號,121.5203818,25.06264123
63000,63000040,7-11金蓬,民權西路73號,121.5198855,25.06303745
63000,63000040,7-11勝權,民權東路2段26號,121.5288627,25.06240863
63000,63000040,7-11福權,民權東路2段96號1樓,121.5318768,25.06232847
63000,63000040,7-11權東,民權東路3段71號,121.5434901,25.06253968
63000,63000040,7-11圓武,吉林路24-2號,121.5299511,25.05113954
63000,63000040,7-11大吉,吉林路97號1樓,121.5302778,25.05581695
63000,63000040,7-11吉林,吉林路209號1樓,121.5303651,25.06024093
63000,63000040,7-11吉添,吉林路296號,121.5301576,25.061301
63000,63000040,7-11吉安,吉林路365號,121.5304841,25.06495919
63000,63000040,7-11明水,明水路636號1樓,121.5513459,25.08284169
63000,63000040,7-11松運,松江路101號,121.5332231,25.05115507
63000,63000040,7-11鑫櫃,松江路183號1樓,121.5333188,25.05659515
63000,63000040,7-11松鑫,松江路208號,121.532908,25.05764409
63000,63000040,7-11長松,松江路65號,121.5331832,25.0490837
63000,63000040,7-11森鑽,林森北路101號1樓,121.5249743,25.05015267
63000,63000040,7-11晶華,林森北路262號,121.525327,25.0546249
63000,63000040,7-11森泰,林森北路358號,121.5253863,25.05727608
63000,63000040,7-11京都,林森北路411號,121.5256853,25.05969801
63000,63000040,7-11林森,林森北路500號,121.5254752,25.0617929
63000,63000040,7-11森華,林森北路587號1樓,121.5259044,25.06603783
63000,63000040,7-11森吉,林森北路624號,121.5256033,25.06726822
63000,63000040,7-11長津,長安東路1段12號,121.5229802,25.04941166
63000,63000040,7-11長新,長安東路1段75號1樓,121.5278781,25.04849698
63000,63000040,7-11長通,長安東路2段101號,121.5350763,25.0485228
63000,63000040,7-11鑫安江,長安東路2段178號1樓,121.5405849,25.04821747
63000,63000040,7-11江東,長安東路2段43號1樓,121.5317625,25.04857789
63000,63000040,7-11長北,長春路11號,121.5236656,25.05506471
63000,63000040,7-11春城,長春路135號1樓,121.5313777,25.05495246
63000,63000040,7-11國學,長春路182號,121.5345455,25.05467798
63000,63000040,7-11春龍,長春路257號,121.5406653,25.05477113
63000,63000040,7-11春森,長春路67號,121.5264929,25.05502256
63000,63000040,7-11京旺,南京東路1段92號1樓,121.5260122,25.05191203
63000,63000040,7-11吉鑫,南京東路2段11號1樓,121.5284226,25.05233637
63000,63000040,7-11京山,南京東路2段100號1樓,121.5318639,25.05185676
63000,63000040,7-11松京,南京東路2段144號1樓,121.5339686,25.0518345
63000,63000040,7-11國京,南京東路3段21號1樓,121.5377742,25.05218117
63000,63000040,7-11京典,南京東路3段86號1樓,121.5394374,25.0517484
63000,63000040,7-11威克,南京東路3段208號1樓,121.5432459,25.05166957
63000,63000040,7-11新寶,建國北路1段156號,121.5364053,25.05163243
63000,63000040,7-11建欣,建國北路2段13號1樓,121.5372319,25.05375482
63000,63000040,7-11朱崙,復興北路56號,121.5437724,25.05004334
63000,63000040,7-11復北,復興北路164號,121.5438601,25.05347197
63000,63000040,7-11常榮,復興北路514巷39號,121.5424733,25.06605335
63000,63000040,7-11稻江,新生北路3段35號,121.5280279,25.06501409
63000,63000040,7-11農安,農安街28-2號,121.5264159,25.06481555
63000,63000040,7-11鑫德惠,德惠街15號,121.5260968,25.06674965
63000,63000040,7-11元大,遼寧街110號1樓,121.5419951,25.05258039
63000,63000040,7-11遼寧,遼寧街160號1樓,121.5420301,25.05514176
63000,63000040,7-11興復,興安街112-2號,121.5430201,25.05595238
63000,63000040,7-11樂美,樂群三路75、77號1樓,121.5578279,25.08264526
63000,63000040,7-11永錦,錦西街1號,121.5221155,25.0603982
63000,63000040,7-11曾德,錦州街21-2號,121.5250387,25.06040164
63000,63000040,7-11錦北,錦州街8號,121.5236972,25.06026524
63000,63000040,7-11龍京,龍江路104號1樓,121.5403548,25.05274565
63000,63000040,7-11濱江,龍江路356巷39號1樓,121.5393221,25.06607981
63000,63000040,7-11新晴光,雙城街30號,121.5242245,25.06591448
63000,63000040,全家京江店,一江街22號1樓,121.531415,25.05268003
63000,63000040,全家市民店,中山北路1段58號,121.520702,25.04849405
63000,63000040,全家聚葉店,中山北路2段137巷34號1樓,121.5251021,25.06161821
63000,63000040,全家台鑫店,中山北路2段44號1樓,121.5225068,25.05520027
63000,63000040,全家中賓店,中山北路2段59之3號1樓,121.522967,25.05602298
63000,63000040,全家東南店,中山北路2段60號,121.5225615,25.05657175
63000,63000040,全家新國賓店,中山北路2段75-1號1樓,121.5230559,25.05745527
63000,63000040,全家日津店,天津街47號1樓,121.5230922,25.05012287
63000,63000040,全家新北鄰店,北安路458巷41弄48號1樓,121.5462835,25.07890586
63000,63000040,全家新馬偕店,民生西路33號1-4樓,121.5210787,25.05784279
63000,63000040,全家雙全店,民生西路62號,121.5208921,25.05755003
63000,63000040,全家玉林店,民生東路1段27巷15號,121.5251178,25.05870493
63000,63000040,全家福泰店,民生東路1段36號1樓,121.5243066,25.05793423
63000,63000040,全家民佳店,民生東路2段155號1樓,121.5358613,25.05811628
63000,63000040,全家民權西路店,民權西路35號1樓,121.5212009,25.06299962
63000,63000040,全家中山民權店,民權西路38之1號,121.5212606,25.06258577
63000,63000040,全家長通店,伊通街108號1樓,121.5347167,25.05409365
63000,63000040,全家金通店,伊通街58號,121.534655,25.05152999
63000,63000040,全家合江店,合江街87號1樓,121.5393412,25.05925454
63000,63000040,全家德惠店,吉林路448號,121.5303052,25.06670543
63000,63000040,全家光華店,松江路24之1號,121.5327251,25.04699402
63000,63000040,全家長松店,松江路50號1樓部分,121.5327415,25.04824616
63000,63000040,全家松京店,松江路122號,121.5328136,25.25232606
63000,63000040,全家松茂店,松江路127之1號1樓,121.5333538,25.05357645
63000,63000040,全家權勝店,松江路400號1樓,121.5330095,25.06377632
63000,63000040,全家松國店,松江路473號1樓,121.5334921,25.06671691
63000,63000040,全家金林店,林森北路109號1樓,121.5250504,25.05042821
63000,63000040,全家復林店,林森北路149-1號1樓,121.5253524,25.05153176
63000,63000040,全家欣城店,林森北路247號,121.5255601,25.05413121
63000,63000040,全家金漾店,林森北路308號,121.5253227,25.05610417
63000,63000040,全家林慶店,林森北路376號1樓,121.5253839,25.05787124
63000,63000040,全家錦富店,林森北路428號1樓,121.5254474,25.05999519
63000,63000040,全家新林森店,林森北路630號1樓,121.5261413,25.06759633
63000,63000040,全家新錦林店,林森北路399巷24號1樓,121.5261946,25.05936602
63000,63000040,全家正義店,長安東路1段55號,121.5264846,25.04881589
63000,63000040,全家遼寧店,長安東路2段216號,121.5424162,25.04818745
63000,63000040,全家本部店,長安東路2段99號1樓,121.5349228,25.0485244
63000,63000040,全家長賓店,長春路15號1樓,121.5239574,25.05505791
63000,63000040,全家欣欣店,長春路100號1樓,121.5279358,25.05479331
63000,63000040,全家春北店,長春路410號1樓,121.5437448,25.05447408
63000,63000040,全家長春店,長春路48號,121.5257637,25.05481778
63000,63000040,全家鑫興亞店,南京東路2段20號,121.5286446,25.05188662
63000,63000040,全家京林店,南京東路2段72號,121.5305907,25.05186398
63000,63000040,全家京貿店,南京東路3段65號,121.5383894,25.05216881
63000,63000040,全家復崙店,復興北路38號1樓,121.5437528,25.04925524
63000,63000040,全家新復店,復興北路514巷35號,121.5426111,25.06605121
63000,63000040,全家興德店,復興南路1段38號,121.5436584,25.04549473
63000,63000040,全家美林店,新生北路2段62巷38-3號,121.5258902,25.05615299
63000,63000040,全家新農店,農安街26之3號1樓,121.5262098,25.06480106
63000,63000040,全家新晴店,農安街4-1號,121.5230737,25.06487355
63000,63000040,全家新德城店,德惠街16-7號,121.5247059,25.06661989
63000,63000040,全家光輝店,德惠街34之2號1樓,121.5264099,25.06658271
63000,63000040,全家錦西店,錦西街8號,121.5217103,25.06023771
63000,63000040,全家新南京店,龍江路95號1樓,121.5405731,25.05141277
63000,63000040,全家龍京店,龍江路102號1樓,121.5403543,25.05264504
63000,63000040,全家金磚店,雙城街19巷2號,121.5245264,25.06532893
63000,63000040,全家雙林店,雙城街2之2號,121.5243202,25.06318982
63000,63000040,萊爾富中山美妍,中山北路2段93巷5號1樓,121.5235541,25.0594197
63000,63000040,萊爾富北市中山店,中山北路2段137巷2號,121.5237195,25.06166602
63000,63000040,萊爾富北市中原二店,中原街77號,121.5290076,25.05901894
63000,63000040,萊爾富北市山擎店,天祥路70號,121.5208003,25.06242042
63000,63000040,萊爾富中山晶華店,林森北路258號1樓,121.5253245,25.05448456
63000,63000040,萊爾富北市山寧店,長安東路2段171-7號,121.5419678,25.04839858
63000,63000040,萊爾富北市山華店,長春路208號,121.5373688,25.05465109
63000,63000040,萊爾富中山錦東,錦州街32-1、32-2號,121.5249427,25.06021871
63000,63000040,OK北安店,北安路476號,121.5451013,25.07960093
63000,63000040,OK台北撫順店,撫順街21號,121.5206198,25.06366329
63000,63000040,星巴克實踐,大直街70號1樓,121.5462342,25.08358654
63000,63000040,星巴克馬偕,民生西路7號1樓,121.5217167,25.05791839
63000,63000040,星巴克民權西,民權西路62號,121.5201156,25.06264953
63000,63000040,星巴克松江,松江路210號,121.5329087,25.05774768
63000,63000040,星巴克松江長安,松江路54號1樓,121.5327524,25.04868136
63000,63000040,星巴克林森,林森北路247號1樓,121.5255601,25.05413121
63000,63000040,星巴克林森農安,林森北路568號,121.5255537,25.06479743
63000,63000040,星巴克南京建國,南京東路3段1號,121.5371865,25.05221623
63000,63000040,星巴克南京復興,南京東路3段224號1F,121.5437278,25.05165987
63000,63000040,星巴克美麗華,敬業三路20號1樓,121.556712,25.0829259
63000,63000040,85度C台北吉林店,吉林路201號,121.5303596,25.05998824
63000,63000040,85度C台北榮星店,龍江路358號1樓,121.5408892,25.06610618
63000,63000040,路易莎南西門市,中山北路1段138號,121.5220906,25.05137964
63000,63000040,路易莎民生松江門市,民生東路2段150號,121.5324458,25.05782108
63000,63000040,路易莎民權西門市,民權西路3號,121.5221696,25.06297394
63000,63000040,路易莎松江長安門市,長安東路2段78-1號,121.5339568,25.04833536
63000,63000040,路易莎南京新生門市,南京東路2段6號1樓,121.5283113,25.05188871
63000,63000040,路易莎南京建國直營門市,南京東路2段206號,121.5358444,25.05182018
63000,63000040,路易莎錦州門市,錦州街3號,121.5238028,25.06043397
63000,63000040,路易莎晴光門市,雙城街17-6號,121.5243607,25.06531231
63000,63000040,伯朗松江店,松江路332號,121.532974,25.06119284
63000,63000040,伯朗南京店,南京東路二段218號,121.5361881,25.05181416
63000,63000040,丹堤第一飯店門市,南京東路2段63號,121.5302502,25.05225615
63000,63000040,cama caf'e 中山農安店,中山北路3段25之10號,121.5224843,25.0651871
63000,63000040,cama caf'e 民生馬偕店,民生東路1段12號,121.5234663,25.05786448
63000,63000040,cama caf'e 民生松江店,民生東路2段133號,121.5323879,25.0580882
63000,63000040,cama caf'e 台北天津店,長安東路1段15號,121.5227482,25.04968299
63000,63000040,cama caf'e 南京松江店,南京東路2段111之2號,121.5334845,25.05223206
63000,63000040,cama caf'e 南京龍江店,南京東路3段82號,121.5393482,25.05175125
63000,63000040,彼得好民權中山店,中山北路2段160號,121.5223343,25.06307401
63000,63000040,7-11鑫東一,一江街11號,121.5315837,25.05124885
63000,63000040,7-11中山大直,大直街13號,121.5465203,25.08091001
63000,63000040,7-11原中,中原街121號,121.5290866,25.0632832
63000,63000040,7-11天力,中原街37號,121.5289568,25.05674541
63000,63000040,7-11榮鑽,五常街23號,121.5380904,25.06443439
63000,63000040,7-11新大直,北安路621巷48號,121.5464836,25.08283313
63000,63000040,7-11直安,北安路649號,121.5491182,25.08406228
63000,63000040,7-11美麗華,北安路839-1號,121.557465,25.08469483
63000,63000040,7-11佳佳,民生東路2段157號,121.5359323,25.05811585
63000,63000040,7-11松怡,民權東路2段146號,121.5342358,25.06223509
63000,63000040,7-11伊東,伊通街30號,121.5346605,25.05086709
63000,63000040,7-11錦合,合江街117號,121.5393184,25.06034932
63000,63000040,7-11合江,合江街60號,121.539038,25.05585274
63000,63000040,7-11吉民,吉林路277號,121.5304152,25.06298124
63000,63000040,7-11永明,明水路397巷7弄41號,121.5499429,25.07807344
63000,63000040,7-11大永,明水路581巷15號,121.5510149,25.08010312
63000,63000040,7-11統佳,松江路237號,121.5334544,25.05898386
63000,63000040,7-11權松,松江路363號,121.5334583,25.06382625
63000,63000040,7-11六條通,林森北路107巷15號,121.5256671,25.05025323
63000,63000040,7-11森北,林森北路108號,121.5248978,25.05095972
63000,63000040,7-11歡唱,林森北路310巷10號,121.5248045,25.05614427
63000,63000040,7-11鑫長安,長安東路1段53巷1-3號,121.5265892,25.04911629
63000,63000040,7-11鑫越,南京西路12巷9號,121.5214872,25.05179838
63000,63000040,7-11國旺,南京東路1段132巷8號,121.5270322,25.05133232
63000,63000040,7-11松盛,南京東路2段115巷1號,121.5336823,25.05267992
63000,63000040,7-11建錦,建國北路2段127號,121.5373309,25.05995446
63000,63000040,7-11金宴,建國北路2段151巷8號,121.538031,25.06172633
63000,63000040,7-11榮鑫,建國北路3段91號,121.5367728,25.06570667
63000,63000040,7-11復錦,復興北路348號,121.5439388,25.059971
63000,63000040,7-11明美,敬業一路130號,121.5525696,25.08351512
63000,63000040,7-11薇美,敬業三路11號,121.5559103,25.08357176
63000,63000040,7-11萬濠,敬業四路1號,121.5583788,25.08030983
63000,63000040,7-11行天,農安街178號,121.5348183,25.06456514
63000,63000040,7-11基河,樂群二路206號,121.5592602,25.07970801
63000,63000040,7-11錦捷,錦州街229號,121.5324796,25.06040049
63000,63000040,7-11鑫錦州,錦州街263號,121.5349693,25.06037853
63000,63000040,7-11新錦祥,錦西街16號,121.5212573,25.06025103
63000,63000040,7-11建龍,龍江路239號,121.5408341,25.05830308
63000,63000040,7-11錦龍,龍江路281-1號,121.5408455,25.06014459
63000,63000040,7-11榮星,龍江路322號,121.5408289,25.06484838
63000,63000040,7-11榮金,龍江路384巷1號,121.5408724,25.06687783
63000,63000040,7-11龍江,龍江路83號,121.5405719,25.05114954
63000,63000040,全家直學店,大直街11號,121.5465239,25.08081825
63000,63000040,全家大直店,大直街33巷1號,121.5465259,25.08220157
63000,63000040,全家柯達飯店,中山北路2段11巷1號,121.5232101,25.05283774
63000,63000040,全家錦原店,中原街101號,121.5290261,25.06093821
63000,63000040,全家新吉原店,中原街16號,121.5287785,25.0565008
63000,63000040,全家五常店,五常街53巷23號,121.5397133,25.06548098
63000,63000040,全家永安店,北安路630巷7號,121.5494807,25.08284941
63000,63000040,全家松平店,四平街47號,121.5323319,25.05374151
63000,63000040,全家民族店,民族東路410巷23弄24號,121.5395614,25.06674897
63000,63000040,全家錦民店,民權東路2段152巷14號,121.534945,25.06114145
63000,63000040,全家新吉林店,民權東路2段46號,121.5300824,25.06234779
63000,63000040,全家明水店,明水路581巷11號,121.5512192,25.08011227
63000,63000040,全家松好店,松江路61之1號,121.5331745,25.04865084
63000,63000040,全家新林森北路店,林森北路119巷50號,121.52687,25.05024484
63000,63000040,全家欣濱江店,建國北路3段109號,121.5360972,25.06631116
63000,63000040,全家建國北路店,建國北路1段146號,121.5363932,25.05125313
63000,63000040,全家建錦店,建國北路2段131號,121.5373388,25.06017235
63000,63000040,全家新衡山店,通北街111號,121.5381076,25.08391185
63000,63000040,全家南京復興店,復興北路154號,121.5438223,25.05317967
63000,63000040,全家金復店,復興北路356號,121.5439767,25.06039879
63000,63000040,全家鑫通店,新生北路1段116號,121.5278438,25.05057663
63000,63000040,全家松農店,農安街160號,121.5339858,25.06461849
63000,63000040,全家德林店,德惠街173號,121.5319463,25.06663618
63000,63000040,全家撫順店,撫順街12之2號,121.5208556,25.06353453
63000,63000040,全家美麗店,樂群二路142號,121.5568629,25.07973416
63000,63000040,全家樂群店,樂群二路186號,121.5585122,25.07957514
63000,63000040,全家時代廣場店,樂群二路265巷20號,121.5606628,25.0812357
63000,63000040,全家興安店,興安街57號,121.5422663,25.05619877
63000,63000040,全家錦江店,錦州街215號,121.5321979,25.06039014
63000,63000040,全家新北大店,錦州街427號,121.5424702,25.06027421
